PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ADD_DATE,MODIFIED_DATE
SAPT002546,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002547,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002548,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002549,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002550,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002551,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002552,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002553,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002554,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002555,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002556,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002557,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002558,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002559,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002560,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002561,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002562,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002563,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002564,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002565,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002566,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002567,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002568,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002569,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002570,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002571,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002572,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002573,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002574,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002575,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002576,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002577,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002578,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002579,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002580,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002581,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002582,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002583,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002584,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002585,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002586,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002587,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002588,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002589,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002590,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002591,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002592,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002593,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002594,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002595,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002596,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002597,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002598,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002599,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002600,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002601,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002602,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002603,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002604,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002605,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002606,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002607,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002608,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002609,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002610,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002611,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002612,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002613,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002614,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002615,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002616,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002617,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002618,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002619,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002620,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002621,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002622,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002623,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002624,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002625,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002626,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002627,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002628,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002629,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002630,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002631,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002632,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002633,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002634,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002635,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002636,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002637,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002638,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002639,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002640,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002641,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002642,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002643,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002644,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002645,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002646,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002647,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002648,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002649,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002650,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002651,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002652,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002653,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002654,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002655,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002656,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002657,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002658,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002659,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002660,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002661,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002662,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002663,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002664,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002665,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002666,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002667,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002668,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002669,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002670,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002671,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002672,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002673,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002674,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002675,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002676,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002677,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002678,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002679,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002680,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002681,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002682,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002683,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002684,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002685,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002686,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002687,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002688,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002689,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002690,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002691,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002692,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002693,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002694,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002695,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002696,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002697,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002698,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002699,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002700,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002701,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002702,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002703,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002704,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002705,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002706,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002707,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002708,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002709,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002710,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002711,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002712,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002713,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002714,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002715,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002716,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002717,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002718,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002719,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002720,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002721,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002722,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002723,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002724,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002725,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002726,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002727,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002728,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002729,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002730,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002731,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002732,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002733,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002734,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002735,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002736,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002737,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
SAPT002738,Population Solutions,10/9/18,12/31/99,2018-12-01-21.30.16.000000,2018-12-01-21.30.16.000000
